Parametro,Fecha,valor,Unidad
NO,2024-01-17,0.009,ppm
NO,2024-01-17,0.013,ppm
NO,2024-01-17,0.027,ppm
NO,2024-01-17,0.026,ppm
NO,2024-01-17,0.021,ppm
NO,2024-01-17,0.019,ppm
NO,2024-01-17,0.011,ppm
NO,2024-01-17,0.008,ppm
NO,2024-01-17,0.006,ppm
NO,2024-01-17,0.005,ppm
NO,2024-01-17,0.005,ppm
NO,2024-01-17,0.004,ppm
NO,2024-01-17,0.004,ppm
NO,2024-01-17,0.005,ppm
NO,2024-01-17,0.006,ppm
NO,2024-01-17,0.007,ppm
NO,2024-01-17,0.01,ppm
NO,2024-01-17,0.009,ppm
NO,2024-01-17,0.016,ppm
NO,2024-01-18,0.034,ppm
NO,2024-01-18,0.033,ppm
NO,2024-01-18,0.041,ppm
NO,2024-01-18,0.047,ppm
NO,2024-01-18,0.051,ppm
NO,2024-01-18,0.044,ppm
NO,2024-01-18,0.046,ppm
NO,2024-01-18,0.061,ppm
NO,2024-01-18,0.075,ppm
NO,2024-01-18,0.092,ppm
NO,2024-01-18,0.116,ppm
NO,2024-01-18,0.121,ppm
NO,2024-01-18,0.11,ppm
NO,2024-01-18,0.093,ppm
NO,2024-01-18,0.073,ppm
NO,2024-01-18,0.048,ppm
NO,2024-01-18,0.032,ppm
NO,2024-01-18,0.03,ppm
NO,2024-01-18,0.029,ppm
NO,2024-01-18,0.028,ppm
NO,2024-01-18,0.046,ppm
NO,2024-01-18,0.085,ppm
NO,2024-01-18,0.093,ppm
NO,2024-01-18,0.086,ppm
NO,2024-01-19,0.083,ppm
NO,2024-01-19,0.075,ppm
NO,2024-01-19,0.054,ppm
NO,2024-01-19,0.039,ppm
NO,2024-01-19,0.03,ppm
NO,2024-01-19,0.029,ppm
NO,2024-01-19,0.042,ppm
NO,2024-01-19,0.099,ppm
NO,2024-01-19,0.113,ppm
NO,2024-01-19,0.127,ppm
NO,2024-01-19,0.128,ppm
NO,2024-01-19,0.102,ppm
NO,2024-01-19,0.004,ppm
NO,2024-01-19,0.003,ppm
NO,2024-01-19,0.004,ppm
NO,2024-01-19,0.004,ppm
NO,2024-01-19,0.004,ppm
NO,2024-01-19,0.004,ppm
NO,2024-01-19,0.004,ppm
NO,2024-01-19,0.004,ppm
NO,2024-01-19,0.004,ppm
NO,2024-01-19,0.004,ppm
NO,2024-01-20,0.004,ppm
NO,2024-01-20,0.004,ppm
NO,2024-01-20,0.004,ppm
NO,2024-01-20,0.003,ppm
NO,2024-01-20,0.004,ppm
NO,2024-01-20,0.004,ppm
NO,2024-01-20,0.004,ppm
NO,2024-01-20,0.004,ppm
NO,2024-01-20,0.005,ppm
NO,2024-01-20,0.006,ppm
NO,2024-01-20,0.007,ppm
NO,2024-01-20,0.007,ppm
NO,2024-01-20,0.007,ppm
NO,2024-01-20,0.007,ppm
NO,2024-01-20,0.007,ppm
NO,2024-01-20,0.008,ppm
NO,2024-01-20,0.007,ppm
NO,2024-01-20,0.006,ppm
NO,2024-01-20,0.007,ppm
NO,2024-01-20,0.008,ppm
NO,2024-01-20,0.008,ppm
NO,2024-01-20,0.007,ppm
NO,2024-01-20,0.008,ppm
NO,2024-01-21,0.009,ppm
NO,2024-01-21,0.01,ppm
NO,2024-01-21,0.01,ppm
NO,2024-01-21,0.01,ppm
NO,2024-01-21,0.01,ppm
NO,2024-01-21,0.01,ppm
NO,2024-01-21,0.011,ppm
NO,2024-01-21,0.013,ppm
NO,2024-01-21,0.015,ppm
NO,2024-01-21,0.017,ppm
NO,2024-01-21,0.021,ppm
NO,2024-01-21,0.024,ppm
NO,2024-01-21,0.025,ppm
NO,2024-01-21,0.024,ppm
NO,2024-01-21,0.025,ppm
NO,2024-01-21,0.023,ppm
NO,2024-01-21,0.021,ppm
NO,2024-01-21,0.02,ppm
NO,2024-01-21,0.021,ppm
NO,2024-01-21,0.026,ppm
NO,2024-01-21,0.032,ppm
NO,2024-01-21,0.029,ppm
NO,2024-01-21,0.024,ppm
NO,2024-01-21,0.026,ppm
NO,2024-01-22,0.035,ppm
NO,2024-01-22,0.038,ppm
NO,2024-01-22,0.036,ppm
NO,2024-01-22,0.034,ppm
NO,2024-01-22,0.032,ppm
NO,2024-01-22,0.03,ppm
NO,2024-01-22,0.034,ppm
NO,2024-01-22,0.042,ppm
NO,2024-01-22,0.056,ppm
NO,2024-01-22,0.067,ppm
NO,2024-01-22,0.071,ppm
NO,2024-01-22,0.08,ppm
NO,2024-01-22,0.083,ppm
NO,2024-01-22,0.068,ppm
NO,2024-01-22,0.053,ppm
NO,2024-01-22,0.033,ppm
NO,2024-01-22,0.019,ppm
NO,2024-01-22,0.012,ppm
NO,2024-01-22,0.01,ppm
NO,2024-01-22,0.017,ppm
NO,2024-01-22,0.027,ppm
NO,2024-01-22,0.042,ppm
NO,2024-01-22,0.062,ppm
NO,2024-01-22,0.073,ppm
NO,2024-01-23,0.068,ppm
NO,2024-01-23,0.076,ppm
NO,2024-01-23,0.069,ppm
NO,2024-01-23,0.066,ppm
NO,2024-01-23,0.068,ppm
NO,2024-01-23,0.063,ppm
NO,2024-01-23,0.065,ppm
NO,2024-01-23,0.088,ppm
NO,2024-01-23,0.119,ppm
NO,2024-01-23,0.151,ppm
NO,2024-01-23,0.136,ppm
NO,2024-01-23,0.133,ppm
NO,2024-01-23,0.132,ppm
NO,2024-01-23,0.104,ppm
NO,2024-01-23,0.071,ppm
NO,2024-01-23,0.046,ppm
NO,2024-01-23,0.028,ppm
NO,2024-01-23,0.02,ppm
NO,2024-01-23,0.018,ppm
NO,2024-01-23,0.021,ppm
NO,2024-01-23,0.024,ppm
NO,2024-01-23,0.028,ppm
NO,2024-01-23,0.033,ppm
NO,2024-01-23,0.04,ppm
NO,2024-01-24,0.041,ppm
NO,2024-01-24,0.042,ppm
NO,2024-01-24,0.044,ppm
NO,2024-01-24,0.048,ppm
NO,2024-01-24,0.05,ppm
NO,2024-01-24,0.05,ppm
NO,2024-01-24,0.055,ppm
NO,2024-01-24,0.067,ppm
NO,2024-01-24,0.084,ppm
NO,2024-01-24,0.077,ppm
NO,2024-01-24,0.07,ppm
NO,2024-01-24,0.064,ppm
NO,2024-01-24,0.058,ppm
NO,2024-01-24,0.05,ppm
NO,2024-01-24,0.04,ppm
NO,2024-01-24,0.031,ppm
NO,2024-01-24,0.026,ppm
NO,2024-01-24,0.026,ppm
NO,2024-01-24,0.029,ppm
NO,2024-01-24,0.035,ppm
NO,2024-01-24,0.038,ppm
NO,2024-01-24,0.037,ppm
NO,2024-01-24,0.039,ppm
NO,2024-01-24,0.043,ppm
NO,2024-01-25,0.043,ppm
NO,2024-01-25,0.042,ppm
NO,2024-01-25,0.039,ppm
NO,2024-01-25,0.038,ppm
NO,2024-01-25,0.039,ppm
NO,2024-01-25,0.04,ppm
NO,2024-01-25,0.046,ppm
NO,2024-01-25,0.057,ppm
NO,2024-01-25,0.074,ppm
NO,2024-01-25,0.079,ppm
NO,2024-01-25,0.059,ppm
NO,2024-01-25,0.048,ppm
NO,2024-01-25,0.031,ppm
NO,2024-01-25,0.019,ppm
NO,2024-01-25,0.015,ppm
NO,2024-01-25,0.016,ppm
NO,2024-01-25,0.016,ppm
NO,2024-01-25,0.016,ppm
NO,2024-01-25,0.016,ppm
NO,2024-01-25,0.018,ppm
NO,2024-01-25,0.022,ppm
NO,2024-01-25,0.032,ppm
NO,2024-01-25,0.041,ppm
NO,2024-01-25,0.045,ppm
NO,2024-01-26,0.05,ppm
NO,2024-01-26,0.048,ppm
NO,2024-01-26,0.049,ppm
NO,2024-01-26,0.049,ppm
NO,2024-01-26,0.049,ppm
NO,2024-01-26,0.045,ppm
NO,2024-01-26,0.04,ppm
NO,2024-01-26,0.04,ppm
NO,2024-01-26,0.043,ppm
NO,2024-01-26,0.049,ppm
NO,2024-01-26,0.05,ppm
NO,2024-01-26,0.045,ppm
NO,2024-01-26,0.042,ppm
NO,2024-01-26,0.037,ppm
NO,2024-01-26,0.032,ppm
NO,2024-01-26,0.025,ppm
NO,2024-01-26,0.018,ppm
NO,2024-01-26,0.013,ppm
NO,2024-01-26,0.017,ppm
NO,2024-01-26,0.02,ppm
NO,2024-01-26,0.025,ppm
NO,2024-01-26,0.031,ppm
NO,2024-01-26,0.031,ppm
NO,2024-01-26,0.033,ppm
NO,2024-01-27,0.036,ppm
NO,2024-01-27,0.038,ppm
NO,2024-01-27,0.042,ppm
NO,2024-01-27,0.044,ppm
NO,2024-01-27,0.044,ppm
NO,2024-01-27,0.043,ppm
NO,2024-01-27,0.036,ppm
NO,2024-01-27,0.035,ppm
NO,2024-01-27,0.037,ppm
NO,2024-01-27,0.036,ppm
NO,2024-01-27,0.03,ppm
NO,2024-01-27,0.021,ppm
NO,2024-01-27,0.018,ppm
NO,2024-01-27,0.017,ppm
NO,2024-01-27,0.017,ppm
